World Port Index Number;Main Port Name;Country Code;Digital Nautical Chart;Latitude;Longitude
44805.0;Marmaris;Turkey;a1044805, coa10c, gen10b, h1044805;36.850000000000001;28.283332999999999
7990.0;Leonardo;United States;a1707640, coa17c, gen17a, h1707960;40.433332999999998;-74.066666999999995
2560.0;Coteau Landing;Canada;a1802550, h1802742;45.250000000000000;-74.200000000000003
2620.0;Cornwall;Canada;h1802742;45.016666999999998;-74.733333000000002
2680.0;Lower Lakes Terminal;Canada;h1802741;44.733333000000002;-75.466667000000001
11170.0;Ensenada Honda;Puerto Rico;a1611170, coa16b, gen16, h1611170;18.233332999999998;-65.633332999999993
12037.0;El Tabiazo;Venezuela;a1411960, gen14a, h1412035;10.766667000000000;-71.533332999999999
45377.0;Ashtart Oil Terminal;Tunisia;a0845390, coa08m, gen08a;34.283332999999999;11.383333000000000
45444.0;Menzel Bourguiba;Tunisia;a0845440, coa08n, gen08a, h0845440;37.149999999999999;9.800000000000001
45650.0;Mers El Kebir;Algeria;a0845640, coa08o, gen08b, h0845640;35.733333000000002;-0.700000000000000
45796.0;El Jorf Lasfar;Morocco;coa08f, gen08b;33.116667000000000;-8.616667000000000
46542.0;Kizomba B Terminal;Angola;coa01c, gen01b;-6.350000000000000;11.150000000000000
46553.0;Estrela Oil Field;Angola;coa01c, gen01b;-6.450000000000000;12.400000000000000
46950.0;Ibo;Mozambique;a0246950, coa02b, gen02b;-12.333333000000000;40.616667000000000
47400.0;Mahajanga;Madagascar;a0247400, coa02h, gen02b, h0247400;-15.716666999999999;46.299999999999997
47944.0;Beshayer Oil Terminal;Sudan;a1047940, coa10g, gen10c;19.399999999999999;37.316667000000002
48050.0;El Ismailiya;Egypt;coa10e, gen10b, h1048040;30.583333000000000;32.283332999999999
51630.0;Bandar Seri Begawan;Brunei;coa11c, gen11b;4.883333000000000;114.883332999999993
51730.0;Lahad Datu;Malaysia;coa11i, gen11b;5.016667000000000;118.316666999999995
61378.0;Katsunan Ko;Japan;a1261380, coa12b, gen12b, h1261378;35.666666999999997;139.983332999999988
61379.0;Funabashi;Japan;a1261380, coa12b, gen12b, h1261378;35.666666999999997;139.949999999999989
61465.0;Mikawa;Japan;a1261465, coa12b, gen12b, h1261465;34.716667000000001;137.300000000000011
55110.0;Gisborne;New Zealand;a0655110, coa06f, gen06b;-38.666666999999997;178.033332999999999
57818.0;Chiwan;China;coa23b, gen23b;19.966667000000001;110.033332999999999
58070.0;Hondagua;Philippines;coa11f, gen11a, h1158070;13.949999999999999;122.233333000000002
61571.0;O0kihama;Japan;a1261567, coa12c, gen12b, h1261567;34.750000000000000;134.566666999999995
61595.0;Mizushima Ko;Japan;coa12c, gen12b, h1261595;34.500000000000000;133.750000000000000
61650.0;Hiroshima;Japan;a1261650, coa12c, gen12b, h1261650;34.350000000000001;132.466667000000001
61675.0;Kudamatsu;Japan;a2361680, coa23h, gen23a;34.000000000000000;131.866667000000007
61695.0;Hikari;Japan;a2361680, coa23h, gen23a;33.950000000000003;131.933333000000005
61805.0;Fukui;Japan;gen12b;36.066667000000002;136.199999999999989
61932.0;Mega;Japan;a1261567, coa12c, gen12b, h1261567;34.783332999999999;134.699999999999989
61935.0;Hannan Ko;Japan;a1261550, coa12c, gen12b, h1261546;34.466667000000001;135.349999999999994
61970.0;Kochi Ko;Japan;coa12c, gen12b, h1261970;33.500000000000000;133.566666999999995
62100.0;Marugame Ko;Japan;a1262110, coa12c, gen12b;34.299999999999997;133.783332999999999
62430.0;Hakata;Japan;a2362430, coa23f, gen23a, h2362430;33.600000000000001;130.400000000000006
62500.0;Naha Ko;Japan;a2362505, coa23h, gen23a, h2362500;26.216667000000001;127.683333000000005
35860.0;Honfleur;France;a2035840, coa20c, gen20b;49.416666999999997;0.216667000000000
36110.0;Granville;France;a2036130, coa20b, gen20b;48.833333000000003;-1.600000000000000
36960.0;Les Sables D' Olonne;France;a0837010, coa08b, gen08b;46.500000000000000;-1.800000000000000
42490.0;Miliana;Greece;coa09d, gen09, h0942490;39.166666999999997;23.216667000000001
38690.0;Mahon;Spain;a0838690, coa08i, gen08a, h0838690;39.883333000000000;4.266667000000000
38960.0;Cannes;France;a0838960, coa08k, gen08a, h0838960;43.549999999999997;7.016667000000000
39180.0;Olbia;Italy;a0839180, coa08l, gen08a, h0839180;40.924999999999997;9.528000000000000
41415.0;Neum;Bosnia and Herzegovina;a0941320, coa09c, gen09, h0941415;42.916666999999997;17.600000000000001
43260.0;Kalimnos;Greece;a0943260, coa09d, gen09;36.950000000000003;26.983332999999998
43380.0;Gelibolu;Turkey;a0944690, coa09d, gen09, h0943380;40.399999999999999;26.666667000000000
59080.0;Bais;Philippines;a1158870, coa11g, gen11a, h1159080;9.600000000000000;123.116667000000007
59343.0;Masao;Philippines;coa11g, gen11a, gen11b;9.000000000000000;125.416667000000004
59710.0;Cagayan De Oro;Philippines;coa11g, gen11b, h1159710;8.500000000000000;124.666667000000004
61564.0;Hirohata;Japan;a1261567, coa12c, gen12b, h1261567;34.766666999999998;134.633332999999993
61568.0;Higashi-Harima;Japan;a1261560, coa12c, gen12b, h1261568;34.700000000000003;134.833333000000010
61573.0;Kakogawa;Japan;a1261560, coa12c, gen12b, h1261568;34.700000000000003;134.833333000000010
61605.0;Fukuyama;Japan;coa12c, gen12b;34.433332999999998;133.433333000000005
61630.0;Onomichi-Itozaki;Japan;a1262070, coa12c, gen12b;34.383333000000000;133.166666999999990
61655.0;Kanokawa Ko;Japan;a1261650, coa12c, gen12b, h1261655;34.183332999999998;132.433333000000005
62079.0;Onoda;Japan;a2361690, coa23h, gen23a;34.000000000000000;131.183333000000005
62160.0;Oita Ko;Japan;a2362150, coa23h, gen23a, h2362160;33.250000000000000;131.666666999999990
62250.0;Minamata Ko;Japan;a2362280, coa23h, gen23a, h2362265;32.200000000000003;130.383332999999993
62290.0;Miike Ko;Japan;a2362290, coa23h, gen23a, h2362290;33.000000000000000;130.416666999999990
62420.0;Karatsu;Japan;a2362430, coa23f, gen23a, h2362420;33.483333000000002;129.966667000000001
62510.0;Hirara Ko;Japan;coa23c, gen23a, h2362510;24.800000000000001;125.283332999999999
16400.0;Oleum;United States;coa13b, gen13a, h1316410;38.049999999999997;-122.266666999999998
46800.0;Mossel Bay;South Africa;a0246800, coa02a, gen02c, h0246800;-34.174722222000000;22.146111111000000
16385.0;Sausalito;United States;a1316300, coa13b, gen13a, h1316300;37.850000000000001;-122.483333000000002
3250.0;Port Colborne;Canada;h1802740;42.883333000000000;-79.250000000000000
15995.0;Rosarito;Mexico;coa13a, gen13a;32.366667000000000;-117.099999999999994
9220.0;Pasadena;United States;coa15a, gen15, h1509150;29.716667000000001;-95.216667000000001
8667.0;Port Manatee;United States;a1508670, coa15g, gen15, h1508670;27.633333000000000;-82.566666999999995
16590.0;Sacramento;United States;gen13a, h1316590;38.583333000000003;-121.500000000000000
8670.0;Tampa;United States;a1508670, coa15g, gen15, h1508670;27.916667000000000;-82.450000000000003
9280.0;Port Oconnor;United States;a1509275, coa15a, gen15, h1509280;28.449999999999999;-96.400000000000006
16560.0;Walnut Grove;United States;gen13a, h1316520;38.233333000000002;-121.516666999999998
8630.0;Port Everglades;United States;a1508630, coa15h, gen15, h1508630;26.100000000000001;-80.116667000000007
3070.0;Port Weller;Canada;h1802740;43.233333000000002;-79.216667000000001
16120.0;Port Hueneme;United States;coa13b, gen13a, h1316120;34.149999999999999;-119.200000000000003
3090.0;Welland;Canada;h1802740;43.000000000000000;-79.250000000000000
8530.0;Savannah;United States;a1508530, coa15b, gen15, h1508530;32.083333000000003;-81.083332999999996
2220.0;Sorel;Canada;a1802235, h1802220;46.049999999999997;-73.116667000000007
14130.0;Port San Juan De La Juan;Chile;a0714100, coa07h, gen07a;-53.633333000000000;-70.916667000000004
9510.0;Progreso;Mexico;coa15c, gen15, h1509510;21.283332999999999;-89.666667000000004
46855.0;Richards Bay;South Africa;a0246855, coa02j, gen02c, h0246855;-28.809999999999999;32.098333332999999
62130.0;Kokura Ko;Japan;a2362120, coa23f, gen23a, h2361700;33.883333000000000;130.883332999999993
41045.0;Omisalj;Croatia;a0941010, coa09c, gen09;45.216667000000001;14.550000000000001
40100.0;Messina;Italy;a0940100, coa09b, gen09, h0940100;38.200000000000003;15.566667000000001
2975.0;Contrecour;Canada;a1802235;45.883333000000000;-73.200000000000003
36220.0;Le Legue;France;gen20b;48.533332999999999;-2.750000000000000
45165.0;Al Iskandariyh (Alexandria);Egypt;a1045165, coa10e, gen10b, h1045165;31.166667000000000;29.833333000000000
2740.0;Kingston;Canada;h1802740;44.233333000000002;-76.500000000000000
42820.0;Khios;Greece;a0942760, coa09d, gen09;38.366667000000000;26.133333000000000
43155.0;Ayios Nikolaos;Greece;a0943130, coa09d, gen09, h0943140;35.200000000000003;25.716667000000001
43250.0;Limin Kos;Greece;a1043250, coa10c, gen10b, h1043250;36.899999999999999;27.283332999999999
47310.0;Fomboni;Comoros;coa02h, gen02b, h0247310;-12.266667000000000;43.750000000000000
57825.0;Huangpuxingang;China;a2357825, gen23b;23.050000000000001;113.500000000000000
15645.0;Acajutla Offshore Terminal;El Salvador;a1415630, coa14g, gen14b, h1415640;13.583333000000000;-89.866667000000007
2550.0;Beauharnois;Canada;a1802550;45.316667000000002;-73.883332999999993
45151.0;Damietta;Egypt;a1045140, coa10e, gen10b, h1045151;31.483332999999998;31.750000000000000
47320.0;Moutsamoudu;Comoros;a0247320, coa02h, gen02b;-12.150000000000000;44.399999999999999
47340.0;Dzaoudzi;Comoros;a0247340, coa02h, gen02b, h0247340;-12.783333000000001;45.250000000000000
41910.0;Pilos;Greece;a0941940, coa09d, gen09, h0941910;36.899999999999999;21.666667000000000
44910.0;Xeros;Cyprus;a1044900, coa10d, gen10b;35.133333000000000;32.833333000000003
36850.0;St Nazaire;France;a0836850, coa08a, gen08b, h0836850;47.283332999999999;-2.200000000000000
40980.0;Zaliv Rasa;Croatia;a0941010, coa09c, gen09;45.049999999999997;14.066667000000001
38770.0;Port Saint Louis Du Rhone;France;a0838810, coa08j, gen08a, h0838770;43.383333000000000;4.816667000000000
42860.0;Pithagorion;Greece;a0943315, coa09d, gen09, h0942860;37.683332999999998;26.949999999999999
14800.0;Rada De Arica;Chile;coa07d, gen07c, h0714800;-18.466667000000001;-70.333332999999996
39100.0;Port D' Ajaccio;France;a0839100, coa08k, gen08a, h0839100;41.916666999999997;8.750000000000000
2590.0;St Anicet;Canada;h1802742;45.133333000000000;-74.366667000000007
35840.0;Port Of Le Havre;France;a2035840, coa20c, gen20b, h2035840;49.483333000000002;0.116667000000000
39090.0;Port De Propriano;France;coa08k, gen08a, h0839090;41.683332999999998;8.900000000000000
2570.0;St Zotique;Canada;a1802550, h1802742;45.250000000000000;-74.250000000000000
2730.0;Wolfe Island;Canada;h1802740;44.200000000000003;-76.433333000000005
2600.0;South Lancaster;Canada;h1802742;45.133333000000000;-74.500000000000000
47985.0;Zeit Bay Terminal;Egypt;a1048015, coa10f, gen10c;27.833333000000000;33.600000000000001
48060.0;Ras Abu Zanimah;Egypt;a1048062, coa10f, gen10c;29.033332999999999;33.116667000000000
62118.0;Hibikinada;Japan;a2362120, coa23f, gen23a, h2362120;33.933332999999998;130.833333000000010
61480.0;Nagoya Ko;Japan;a1261480, coa12b, gen12b, h1261480;35.066667000000002;136.866667000000007
45280.0;Banghazi;Libya;a0945280, coa09a, gen09, h0945280;32.116667000000000;20.050000000000001
48390.0;Khawr Al Amaya;Iraq;a1048385, coa10n, gen10a;29.783332999999999;48.799999999999997
48360.0;Mina Abd Allah;Kuwait;a1048361, coa10n, gen10a;29.016667000000002;48.166666999999997
40250.0;Augusta;Italy;a0940250, coa09b, gen09, h0940250;37.216667000000001;15.233333000000000
45337.0;Bouri Oil Field;Libya;coa09a, gen09;33.899999999999999;12.650000000000000
45850.0;Kamsar;Guinea;coa01a, gen01a;10.633333000000000;-14.616667000000000
45857.0;Benti;Guinea;a0145855, coa01a, gen01a;9.166667000000000;-13.199999999999999
48361.0;Mina Al Ahmadi;Kuwait;a1048361, coa10n, gen10a, h1048361;29.066666999999999;48.166666999999997
48540.0;Jask;Iran;a1048540, coa10p, gen10a;25.633333000000000;57.766666999999998
51330.0;Larantuka;Indonesia;coa04g, gen04c;-8.350000000000000;122.983333000000002
45110.0;Ashqelon;Israel;a1045100, coa10d, gen10b, h1045110;31.666667000000000;34.500000000000000
45220.0;Mersa Tobruq;Libya;coa09a, gen09, h0945220;32.083333000000003;23.983332999999998
45330.0;Mina Tarabulus (Tripoli);Libya;a0945330, coa09a, gen09, h0945330;32.899999999999999;13.183332999999999
48406.0;Khawr Al Zubair Lng Terminal;Iraq;coa10n, gen10a, h1048399;30.133333000000000;47.916666999999997
48530.0;Jazireh-Ye Hormoz;Iran;a1048520, coa10l, gen10a;27.100000000000001;56.450000000000003
48535.0;Jazireh-Ye Sirri;Iran;coa10l, gen10a, h1048535;25.899999999999999;54.549999999999997
50518.0;Kuala Tanjung;Indonesia;coa03c, gen03c;3.366667000000000;99.483333000000002
52260.0;Baubau;Indonesia;a0452270, coa04e, gen04c;-5.466667000000000;122.616667000000007
61642.0;Mitsukojima;Japan;a1261650, coa12c, gen12b, h1261640;34.183332999999998;132.516667000000012
50805.0;Sungaipakning;Indonesia;coa03f, gen03c;1.350000000000000;102.166667000000004
51584.0;Tg. Mani;Malaysia;coa11b, gen11b;2.150000000000000;111.349999999999994
51803.0;Tanjung Sangata;Indonesia;coa11j, gen11b;0.366667000000000;117.566666999999995
51504.0;Widuri Marine Terminal;Indonesia;coa04a, gen04c;-4.666667000000000;106.650000000000006
47160.0;Muqdisho;Somalia;coa02c, gen02a, h0247160;2.033333000000000;45.350000000000001
47150.0;Marka;Somalia;coa02c, gen02a;1.716667000000000;44.783332999999999
46161.0;Forcados Oil Terminal;Nigeria;coa01a, gen01b;5.166667000000000;5.183333000000000
59670.0;Jimenez;Philippines;coa11g, gen11b, h1159670;8.333333000000000;123.866667000000007
57437.0;Map Ta Phut;Thailand;a0357446, coa03e, gen03a, h0357437;12.666667000000000;101.166667000000004
55230.0;Manukau Harbor;New Zealand;a0655230, coa06f, gen06b, h0655230;-36.933332999999998;174.783332999999999
47700.0;Saint-Pierre;Reunion;coa02g, gen02b;-21.350000000000001;55.466667000000001
47680.0;Saint-Denis;Reunion;a0247690, coa02g, gen02b;-20.866667000000000;55.450000000000003
45821.0;Rufisque;Senegal;a0145820, coa01b, gen01a;14.699999999999999;-17.283332999999999
11110.0;San Juan;Puerto Rico;a1611110, coa16b, gen16, h1611110;18.466667000000001;-66.116667000000007
45720.0;Port D Al Hoceima;Morocco;a0845720, coa08o, gen08b, h0845720;35.250000000000000;-3.916667000000000
58800.0;Palompon;Philippines;a1158960, coa11g, gen11a;11.050000000000001;124.383332999999993
57443.0;Rayong Tpi Terminal;Thailand;a0357446, coa03e, gen03a;12.633333000000000;101.299999999999997
45440.0;Banzart;Tunisia;a0845440, coa08n, gen08a, h0845440;37.283332999999999;9.883333000000000
45808.0;Ad Dakhla;Western Sahara;a0145808, coa01b, gen01a;23.699999999999999;-15.916667000000000
12210.0;Bahia De Pertigalete;Venezuela;a1412185, coa14d, gen14a, h1412185;10.233333000000000;-64.566666999999995
43370.0;Eceabat;Turkey;a0944690, coa09d, gen09, h0944690;40.183332999999998;26.366667000000000
44802.0;Botas Dortyol Oil Terminal;Turkey;a1044880, coa10d, gen10b;36.866667000000000;36.133333000000000
45370.0;Houmt Souk;Tunisia;a0845390, coa08m, gen08a;33.883333000000000;10.850000000000000
45390.0;Mersa Sfax;Tunisia;a0845390, coa08m, gen08a, h0845390;34.733333000000002;10.766667000000000
57520.0;Duong Dong;Vietnam;coa03d, gen03a;10.216666999999999;103.966667000000001
45460.0;Tabarka;Tunisia;coa08n, gen08a;36.966667000000001;8.766667000000000
48650.0;Bedi;India;coa03h, gen03a;22.573055556000000;70.045555555999996
48605.0;Muhamamad Bin Qasim;Pakistan;coa03h, gen03a, h0348605;24.766667000000002;67.349999999999994
48600.0;Karachi;Pakistan;a0348600, coa03h, gen03b, h0348600;24.783332999999999;66.983333000000002
48617.0;Mundra;India;a0348660, coa03h, gen03a;22.728333332999998;69.706666666999993
48670.0;Okha;India;a0348670, coa03h, gen03a, h0348670;22.468055555999999;69.079722222000001
7920.0;Chrome;United States;a1707640, coa17c, h1707960;40.566667000000002;-74.216667000000001
7895.0;Bayway;United States;a1707640, coa17c, h1707810;40.633333000000000;-74.200000000000003
7690.0;Catskill;United States;h1707680;42.216667000000001;-73.849999999999994
7680.0;Kingston;United States;h1707680;41.933332999999998;-73.966667000000001
7660.0;Newburgh;United States;coa17c, gen17a, h1707680;41.500000000000000;-74.000000000000000
6770.0;Bass Harbor;United States;a1806700, coa18b, gen18a;44.233333000000002;-68.349999999999994
16410.0;Mare Island;United States;coa13b, gen13a, h1316410;38.100000000000001;-122.266666999999998
9250.0;Freeport;United States;a1509250, coa15a, gen15, h1509250;28.949999999999999;-95.333332999999996
8790.0;Biloxi;United States;a1508780, coa15f, gen15, h1508800;30.383333000000000;-88.883332999999993
7410.0;Bristol;United States;a1707420, h1707420;41.666666999999997;-71.266666999999998
8850.0;Gretna;United States;a1508860, coa15a, gen15, h1508860;29.916667000000000;-90.066666999999995
6790.0;Brooklin;United States;a1806700, coa18a, gen18a;44.266666999999998;-68.583332999999996
6850.0;North Haven;United States;a1806920, coa18a, gen18a;44.133333000000000;-68.866667000000007
8040.0;Deepwater Point;United States;a1708130, gen17a;39.700000000000003;-75.516666999999998
8200.0;Havre De Grace;United States;a1708200, gen17a;39.533332999999999;-76.083332999999996
8895.0;Convent;United States;coa15a;30.016667000000002;-90.833332999999996
16550.0;Isleton;United States;gen13a, h1316520;38.166666999999997;-121.599999999999994
7120.0;Augusta;United States;coa18a, gen18a, h1807120;44.316667000000002;-69.766666999999998
7220.0;Beverly;United States;a1807250, coa18a, gen18a, h1807250;42.533332999999999;-70.883332999999993
16570.0;Courtland;United States;gen13a, h1316590;38.333333000000003;-121.566666999999995
8740.0;Port St Joe;United States;a1508750, coa15g, gen15, h1508750;29.816666999999999;-85.316666999999995
8920.0;St Rose;United States;a1508860, coa15a, gen15;29.949999999999999;-90.316666999999995
9310.0;Port Aransas;United States;a1509300, coa15a, gen15, h1509320;27.833333000000000;-97.049999999999997
9320.0;Port Ingleside;United States;a1509300, coa15a, gen15, h1509320;27.816666999999999;-97.183333000000005
6760.0;Swans Island;United States;a1806700, coa18b, gen18a;44.133333000000000;-68.450000000000003
16270.0;Santa Cruz;United States;coa13b, gen13a, h1316240;36.966667000000001;-122.016666999999998
8930.0;Reserve;United States;a1508860, coa15a;30.050000000000001;-90.549999999999997
16370.0;Point Richmond;United States;coa13b, gen13a, h1316300;37.916666999999997;-122.366667000000007
6690.0;Sorrento;United States;a1806700, coa18b, gen18a;44.466667000000001;-68.183333000000005
8893.0;St. James;United States;coa15a, gen15;29.979199999999999;-90.827500000000001
16520.0;Stockton;United States;gen13a, h1316520;37.950000000000003;-121.299999999999997
7030.0;South Bristol;United States;a1807100, coa18a, gen18a, h1807030;43.866667000000000;-69.549999999999997
16540.0;Rio Vista;United States;gen13a, h1316520;38.149999999999999;-121.700000000000003
6990.0;Thomaston;United States;a1806920, coa18a, gen18a;44.066667000000002;-69.183333000000005
7140.0;South Harpswell;United States;a1807100, coa18a, gen18a;43.733333000000002;-70.016666999999998
16190.0;Pismo Beach;United States;coa13b, gen13a;35.133333000000000;-120.650000000000006
16380.0;Point San Pablo;United States;coa13b, gen13a, h1316300;37.966667000000001;-122.433333000000005
6720.0;Southwest Harbor;United States;a1806700, coa18b, gen18a;44.283332999999999;-68.316666999999995
7940.0;Sewaren;United States;a1707640, coa17c, h1707960;40.549999999999997;-74.250000000000000
16390.0;Pinole Point;United States;coa13b, gen13a, h1316410;38.016666999999998;-122.366667000000007
7580.0;Southport;United States;a1707640, coa17c, gen17a, h1707570;41.133333000000000;-73.283332999999999
7760.0;Weehawken;United States;a1707640, coa17c, gen17a, h1707640;40.766666999999998;-74.016666999999998
7730.0;Rensselaer;United States;h1707680;42.649999999999999;-73.750000000000000
7670.0;Poughkeepsie;United States;h1707680;41.700000000000003;-73.950000000000003
7650.0;Yonkers;United States;a1707640, coa17c, gen17a, h1707680;40.933332999999998;-73.900000000000006
62225.0;Kiire;Japan;a2362220, coa23h, gen23a, h2362220;31.383333000000000;130.550000000000011
46130.0;Lagos;Nigeria;a0146130, coa01a, gen01b, h0146130;6.400000000000000;3.400000000000000
48263.0;Khawr Fakkan;United Arab Emirates;a1048262, coa10l, gen10a, h1048263;25.362777778000002;56.368888888999997
15880.0;Isla San Marcos;Mexico;gen13b;27.183333000000001;-112.099999999999994
36460.0;Rade De Brest;France;coa20a, gen20b, h2036460;48.383333000000000;-4.500000000000000
38010.0;Lagos;Portugal;coa08e, gen08b;37.100000000000001;-8.616667000000000
15790.0;Puerto Vallarta;Mexico;gen13b, h1315790;20.616667000000000;-105.266666999999998
15870.0;Santa Rosalia;Mexico;gen13b;27.333333000000000;-112.283332999999999
6920.0;Belfast;United States;a1806920, coa18a, gen18a;44.416666999999997;-69.000000000000000
15770.0;Manzanillo;Mexico;a1315770, gen13b, h1315770;19.050000000000001;-104.316666999999995
50922.0;Merak Mas Terminal;Indonesia;coa04a, gen04c;-5.919166667000000;105.997222222000005
15920.0;La Paz;Mexico;coa13a, gen13b, h1315920;24.166667000000000;-110.316666999999995
15975.0;Puerto Morro Redondo;Mexico;coa13a, gen13a;28.050000000000001;-115.183333000000005
48250.0;Mina Qabus;Oman;a1048250, coa10p, gen10a, h1048250;23.633333000000000;58.583333000000003
7870.0;Gulfport SI;United States;a1707640, coa17c, h1707810;40.633333000000000;-74.200000000000003
10006.0;Cockburn Town;The Bahamas;a1610006, coa16j, gen16, h1610006;24.050000000000001;-74.533332999999999
62495.0;Kin Wan;Japan;a2362505, coa23h, gen23a, h2362495;26.416667000000000;127.900000000000006
48255.0;Mina Al Fahl;Oman;a1048250, coa10p, gen10a, h1048250;23.633333000000000;58.516666999999998
62505.0;Nakagusuku;Japan;a2362505, coa23h, gen23a, h2362505;26.266667000000002;127.916667000000004
7850.0;Port Richmond SI;United States;a1707640, coa17c, gen17a, h1707810;40.649999999999999;-74.133332999999993
15810.0;Mazatlan;Mexico;a1315810, gen13b, h1315810;23.199999999999999;-106.416667000000004
15760.0;Acapulco;Mexico;gen13b, h1315760;16.850000000000001;-99.933333000000005
36680.0;Lorient;France;a0836680, coa08a, gen08b, h0836680;47.750000000000000;-3.350000000000000
57760.0;Haikou;China;coa23b, gen23b, h2357752;20.050000000000001;110.283332999999999
42620.0;Lagos;Greece;a0942620, coa09d, gen09;41.000000000000000;25.133333000000000
7860.0;Mariners Harbor SI;United States;a1707640, coa17c, h1707810;40.633333000000000;-74.166667000000004
61545.0;Wakayama-Shimotsu Ko;Japan;a1261545, coa12c, gen12b, h1261545;34.200000000000003;135.133332999999993
9940.0;St George;Bermuda;a1609930, coa16d, gen16, h1609930;32.383333000000000;-64.683333000000005
48335.0;Dammam;Saudi Arabia;a1048340, coa10n, gen10a, h1048340;26.500000000000000;50.200000000000003
16650.0;Fort Bragg;United States;coa13b, gen13a, h1316650;39.450000000000003;-123.816666999999995
11340.0;Christiansted;U.S. Virgin Islands;a1411335, coa14h, gen14a, h1411340;17.750000000000000;-64.700000000000003
16060.0;Newport Beach;United States;a1316080, coa13b, gen13a, h1316060;33.616667000000000;-117.900000000000006
44860.0;Mersin;Turkey;a1044860, coa10d, gen10b, h1044860;36.799999999999997;34.633333000000000
16110.0;El Segundo;United States;coa13b, gen13a, h1316085;33.916666999999997;-118.433333000000005
11320.0;Cruz Bay;U.S. Virgin Islands;a1611310, coa16b, gen16, h1611310;18.333333000000000;-64.799999999999997
60233.0;Dandong;China;a2360275, coa23e, gen23a;39.816667000000002;124.150000000000006
48343.0;Ju Aymah Oil Terminal;Saudi Arabia;a1048338, coa10n, gen10a, h1048342;26.933333000000001;50.033332999999999
47830.0;Boosaaso;Somalia;a1047815, coa10i, gen10a;11.283333000000001;49.183332999999998
48310.0;Al Manamah;Bahrain;a1048310, coa10m, gen10a, h1048310;26.233332999999998;50.583333000000003
58350.0;Nasugbu;Philippines;a1158380, coa11e, gen11a;14.083333000000000;120.616667000000007
60280.0;Nampo;North Korea;a2360280, coa23e, gen23a, h2360280;38.716667000000001;125.400000000000006
60323.0;Daesan Hang;South Korea;a2360320, coa23e, gen23a;37.016666999999998;126.400000000000006
60430.0;Mukho;South Korea;a2360430, coa23g, gen23a;37.566667000000002;129.116667000000007
48342.0;Ju Aymah Lpg Terminal;Saudi Arabia;a1048338, coa10n, gen10a, h1048342;26.866667000000000;50.049999999999997
48374.0;Doha Harbor;Kuwait;coa10n, gen10a;29.383333000000000;47.799999999999997
11330.0;Frederiksted;U.S. Virgin Islands;a1411335, coa14h, gen14a, h1411330;17.716667000000001;-64.883332999999993
11901.0;Covenas Offshore Term.;Colombia;a1411900, coa14c, gen14a;9.500000000000000;-75.733333000000002
48175.0;Al Mukha;Yemen;a1048170, coa10h, gen10c, h1048170;13.316667000000001;43.250000000000000
60310.0;Haeju Hang;North Korea;a2360310, coa23e, gen23a;38.000000000000000;125.700000000000003
16515.0;Antioch;United States;gen13a, h1316520;38.016666999999998;-121.799999999999997
36260.0;Paimpol;France;a2036130, coa20b, gen20b;48.783332999999999;-3.050000000000000
42400.0;Porthmos Evripou;Greece;a0942415, coa09d, gen09, h0942310;38.466667000000001;23.583333000000000
41590.0;Risan;Montenegro;a0941320, coa09c, gen09;42.516666999999998;18.699999999999999
39360.0;San Remo;Italy;a0838960, coa08k, gen08a;43.817000000000000;7.786000000000000
41220.0;Zadar;Croatia;a0941010, coa09c, gen09, h0941220;44.116667000000000;15.216666999999999
45865.0;Pepel;Sierra Leone;coa01a, gen01a, h0145865;8.583333000000000;-13.050000000000001
38720.0;Port-Vendres;France;coa08j, gen08a, h0838720;42.516666999999998;3.116667000000000
38580.0;Palamos;Spain;a0838580, coa08j, gen08a, h0838580;41.833333000000003;3.116667000000000
37400.0;Puerto De Bilbao;Spain;a0837400, coa08c, gen08b, h0837400;43.350000000000001;-3.050000000000000
42470.0;Volos;Greece;coa09d, gen09;39.366667000000000;22.949999999999999
36300.0;Treguier;France;a2036130, coa20b, gen20b;48.783332999999999;-3.233333000000000
6840.0;Vinalhaven;United States;a1806920, coa18a, gen18a;44.049999999999997;-68.833332999999996
45762.0;Port Nador;Morocco;a0845710, coa08o, gen08b, h0845710;35.283332999999999;-2.933333000000000
46820.0;Port Elizabeth;South Africa;a0246820, coa02a, gen02c, h0246820;-33.951944443999999;25.642499999999998
40940.0;Rovinj;Croatia;a0941010, coa09c, gen09;45.083333000000003;13.633333000000000
41320.0;Split;Croatia;a0941320, coa09c, gen09, h0941320;43.500000000000000;16.433333000000001
38920.0;Saint-Tropez;France;a0838920, coa08j, gen08a, h0838920;43.266666999999998;6.633333000000000
42530.0;Thessaloniki;Greece;a0942530, coa09d, gen09, h0942530;40.633333000000000;22.933333000000001
43210.0;Rodhos;Greece;a1043210, coa10c, gen10b, h1043210;36.450000000000003;28.233332999999998
45380.0;Skhira;Tunisia;a0845390, coa08m, gen08a, h0845380;34.283332999999999;10.100000000000000
38630.0;Palma De Mallorca;Spain;a0838630, coa08i, gen08a, h0838630;39.566667000000002;2.633333000000000
41730.0;Preveza;Greece;a0941730, coa09d, gen09;38.950000000000003;20.750000000000000
40615.0;Vasto;Italy;coa09c, gen09;42.116667000000000;14.716666999999999
45753.0;Tangier-Mediterranean;Morocco;a0838296, coa08o, gen08b, h0845753;35.899999999999999;-5.516667000000000
45797.0;Safi;Morocco;a0845797, coa08f, gen08b, h0845797;32.299999999999997;-9.250000000000000
